,btc_usd,btc_aud,btc_eur
199,0.4123402240093128,0.5940358972366084,0.47885622686953866
200,0.0,-0.14847589521195914,-0.022797478601205512
201,0.5245508653588331,0.7866711600927374,0.4558508534973953
202,5.789214644875756,5.622231442490374,5.658012980940839
203,-0.8382932840650028,-1.018532957881689,-0.6799945862458117
204,-1.9587548585750483,-1.9957873350413138,-2.088204676469104
205,1.5859543770729942,1.582173526261613,1.589247939273264
206,0.4846135302032053,0.206828288939505,0.5669770072636311
207,0.111800547936582,0.1477083059053257,0.113356836103776
208,-0.7642196478154801,-0.7683215507986461,-0.8618343997095508
209,-1.903767046302164,-1.7012719258727884,-2.0214186335124396
210,2.2393500316684367,2.484363107358149,2.475108272217767
211,3.015189896021184,2.9053710772132035,2.943976038144683
212,5.171610366067398,5.756256716487769,5.614761917917349
213,12.0554238618206,12.094192808164735,12.024909653671784
214,-1.8100545215602324,-1.2738302027919417,-1.5564205476566713
215,-2.712064846076828,-2.94469841071259,-2.696110101400336
216,-2.0572737367456284,-2.06500473293454,-1.875963656224485
217,0.9373191522572597,1.0330353969402495,0.8714208061319368
218,-4.344791252469804,-4.269991987363028,-4.31985451588298
219,-2.6973615482438618,-2.6615596063111298,-2.6278862896597275
220,3.527275377056867,3.464485218246409,3.5247272277792945
221,0.18433179775638564,0.17509812835851335,0.2240846152890299
222,-0.8666550425823516,-0.5983785579574032,-0.7396698720040149
223,-4.140792666030393,-4.052112420647973,-3.8866409304955596
224,3.199529273508233,2.9127442084627546,3.236176049484129
225,1.3839044915985141,1.43130492238015,1.3901347530154453
226,0.884694838005089,0.9627869046162232,0.7391231648434768
227,3.5493311010031903,3.5513675144557055,3.5759022549245856
228,3.353832098431667,3.263686798303752,3.4075377344179287
229,0.6950160316355323,0.6659331996634137,0.511241772917856
230,-0.5669504618890642,-0.5500868696908583,-0.5557099337238469
231,0.018293742627065512,-0.08688348929536005,0.0889343442813697
232,4.326205807363294,4.45029560218245,4.303849042878937
233,0.964908363062932,0.821426301565225,0.8629751047283207
234,2.489891785695363,2.560820861674074,2.4079629012121586
235,0.4174039351000829,0.4309539951482293,0.22062392535372055
236,1.5048366103656008,1.6932860963206622,1.476926058459867
237,-1.6318541480286513,-1.6358395933602878,-1.5431081253500452
238,-6.097635362049914,-6.208918407159217,-6.174156838451381
239,0.12779436079108564,0.13004746750812046,0.06659193574159872
240,-1.7723211991615244,-1.7932555277020583,-1.7995406031532184
241,-2.1602630007419066,-2.1155442373492406,-2.070140640686077
242,-5.974117746862248,-6.023325792195465,-6.07931781584557
243,-0.2950342076655943,-0.3064999914531654,-0.26905829758834443
244,2.5418123167164595,2.5949806088956393,2.463662246374952
245,-0.8465531073488819,-0.6116920758158813,-0.7832343501795549
246,-2.0826237519122515,-2.4213086890104023,-2.1738895395665168
247,2.5980022904423095,2.654378363331489,2.5320156485486223
248,0.7357945993517205,0.931735862073765,0.8500358421642886
249,-1.674718587877578,-1.9226573543473933,-1.9696060441929149
250,-4.393339538361033,-4.427404492391361,-4.378339859897096
251,-8.565084364059658,-8.264145261822705,-8.383377348116483
252,1.4357236554387782,1.4312592358073744,1.2699278301479353
253,1.545293214983758,0.795896752308181,1.313584462108338
254,5.047422989229744,5.113973143301337,5.034495727815738
255,1.7014670007010864,1.5671573952840845,1.7549785132105171
256,3.523176344382591,3.5937104984805046,3.455940245397869
257,-1.2897759420666262,-1.1672698885759019,-1.3899166045976017
258,3.184569507428023,3.59956377844901,3.337031797387681
259,-1.9684502515792701,-1.8491694929198275,-1.8351092787597736
260,-11.16626573645408,-11.285312719133799,-11.19519739700445
261,-5.340017917511432,-4.905447189037659,-5.178063895218656
262,-1.2738616585556883,-1.5712785432879173,-1.3899176262111723
263,0.6159187182001915,0.6798197261741734,0.7038975779105385
264,5.322130988886784,5.848012954338628,5.455402707506437
265,-0.464360351970754,-0.632301820185603,-0.7231638733246655
266,-1.3571676325791486,-1.634071482501895,-1.5837465696386062
267,-0.7816717004789098,-0.5747677138788276,-0.7928148739611061
268,4.069162704687187,4.442163662704843,4.4091283711495635
269,-2.209043120727074,-1.9980026626744802,-2.0551742274474236
270,-4.544785054134991,-4.8943105630587525,-4.599897078969661
271,-0.9338638358221942,-1.3901009322107711,-1.158972507553699
272,-5.508829910737404,-5.5649272148348246,-5.67788183527955
273,-6.01179666932876,-6.329607469975599,-5.917312740837588
274,-2.8394052543681028,-2.849432041915861,-2.8334177742617612
275,3.25517424399186,3.2836320352616895,3.3393626370652782
276,0.7366204565805674,-0.41922444093506783,0.1609287893588771
277,-5.623364024757393,-5.857543670130326,-5.694211685657137
278,-1.5011166183940077,-1.492391343750569,-1.4575744381691038
279,-1.9414894653255033,-1.94797902211576,-1.9467432971487142
280,1.7513139327365934,2.264733050180439,1.80781581707015
281,-0.5136546641479072,-0.4676245512691821,-0.5559030092445028
282,0.3805102688547777,0.4977863694257394,0.532746552644312
283,-6.833130878136217,-6.612069511447771,-6.784727917751297
284,-2.7809494241264474,-2.87328123973748,-2.8250255179627857
285,0.3648408662247675,0.5631444918817579,0.46749726196685515
286,-0.9411765400636796,-0.9285970480250398,-1.0755706237050617
287,-2.482035387754877,-2.638262413111079,-2.6470844837167533
288,-10.80777516098351,-10.206597748447166,-10.587848717692395
289,-1.0716339544942457,-0.5400859639503324,-0.9012428273417754
290,-4.59178000339125,-4.362225770839359,-4.518438127413901
291,5.107047674940986,5.227737085509943,5.210109562722209
292,3.4984120789340523,3.6160385572911764,3.651888733425949
293,-7.24626960632304,-7.507485837375498,-7.346714792998682
294,-2.3677377827953023,-2.2117106761052128,-2.243397679698319
295,11.49493458789766,11.709270272816866,11.54098531787713
296,4.025693158411741,3.8677726646328665,3.9184637533471687
297,3.704627377461293,3.475793863795843,3.7640324186704675
298,-14.263331505428141,-14.068049222247282,-14.388737452100031
299,1.7192922298327176,1.635723331330155,1.880406721813415
300,6.847760851025669,6.546618390626463,6.717010802807636
301,-3.0092615301600745,-3.2070399045405793,-2.980977948900545
302,-12.030658684923765,-12.250453305083283,-12.084953567258708
303,-2.803545037697404,-2.551021791605308,-2.734126238978206
304,4.093317323682641,3.996858192522268,4.013933235273726
305,2.890976628370481,2.525194456382451,2.675054915524015
306,-4.061205043097289,-4.076114233692351,-4.037739949611932
307,-0.5440860999315191,-0.4468346626545099,-0.6622760461341386
308,-8.11572845828232,-8.061264055591892,-7.956980900582494
309,-0.8741881280857342,-1.0625795921932877,-0.9650480179861916
310,16.960325879708762,17.041465854852504,17.010928242465525
311,11.568113079989416,11.549094423397037,11.536421701661311
312,-8.1448414061324,-8.289363285450236,-8.06871124796453
313,-3.5818570922601793,-3.589429937532259,-3.5642076071053452
314,-7.382163199654315,-7.138666410739461,-7.336861125571886
315,1.9553078855351487,2.1327527693738375,2.063633454277806
316,14.603132591704707,14.81879903326626,14.518655837551705
317,5.758624445928945,5.690334833981979,5.958072915978846
318,-4.443364296173968,-4.183198960878144,-4.310094898184616
319,-0.8046552682772017,-0.9319809929147596,-0.93113210896081
320,-0.9625112463145342,-1.2906738953006425,-1.09937394562985
321,-4.411887720434606,-4.413296935445032,-4.433640565297537
322,-8.802943558297557,-8.6804874292975,-8.732837203118834
323,-7.214908734475102,-6.929201444425416,-7.22217931245541
324,-9.431560613731563,-9.522590241562284,-9.563584416753656
325,3.0326334349774697,2.8487312012093753,2.878691077217809
326,12.2986493059434,12.230528263282395,12.11248019751838
327,-1.9760288263350958,-1.089901148036006,-1.60330412093208
328,-4.947183491445685,-5.2449473336000665,-5.314104600372957
329,0.4215640086931671,0.5241464871141943,0.4154193962858699
330,0.6019261818983068,0.9046973452332168,0.952369395923597
331,-6.328440113878969,-5.961010306793469,-6.223128234494652
332,-11.663290532413157,-10.986931119561632,-11.009195527225529
333,-15.21011734591957,-14.893823596527,-15.028538456501337
334,-1.9768956830575917,-1.971182288350974,-1.9791816659690085
335,-5.021553591514021,-5.199063456251679,-4.977761239877509
336,-0.4973268783342064,-0.6722909797299508,-0.45375482892995933
337,-9.496510204000515,-9.509519306739094,-9.500356463864591
338,4.530421018509514,5.268602963038575,5.002105215691699
