,three_body_x,three_body_z,three_body_y
0,3.8073730257414287,0.08066781858866262,0.0008464823574091118
1,3.830679257476445,-0.07173302194723084,-0.013856687741444294
2,3.7872038821311844,0.010995911011910438,0.09397068756726489
3,3.711737128675729,-0.1644930706562724,-0.06744814647627514
4,3.7078022117095135,-0.14456293316427865,0.040879821622668774
5,3.9194083877990873,-0.10349548693529005,-0.03243239518344441
6,3.740249818948687,0.13306969165556373,0.03233417805502332
7,3.831414167328641,0.09362091429135616,-0.07228998604887377
8,3.886371870534302,0.17126538125173318,0.17240681098684074
9,3.760082872783428,-0.009814701762940194,0.1973330291256084
10,3.834109095316975,0.15357563378025324,0.028674083444961477
11,3.7860403058771555,0.11006405120822822,-0.010921869218759837
12,3.9358165331536794,0.09119049711415281,0.09038444679557293
13,3.86108941904326,-0.09688127671534616,0.1845563487390048
14,3.977043224167409,0.01504465512500365,-0.07180859621540345
15,3.755866476574282,0.07075777752496057,-0.03984617543405398
16,3.7840855863500167,-0.09847433336840818,0.02628711191599665
17,3.9530265709701253,0.032252798883394815,0.2205287114194594
18,3.7849762872462773,0.1931985018000345,-0.004191171249985096
19,3.846664818138943,0.0238424157413599,-0.2375638902260426
20,3.978596445976436,-0.012250780414781727,0.13267522059671288
21,3.793699401486343,0.019168292117139656,0.008646814181107597
22,3.9142126085312805,-0.0486765211462053,0.027964779120021918
23,3.568397640382372,0.039836183996048984,-0.05517571157239592
24,3.6980872379111593,0.1691227304375328,0.14362905518891542
25,3.8479844561309644,-0.07266625104500184,-0.04393210420103281
26,3.870108300315069,0.14574832972035476,0.14101147506884648
27,3.967547767878445,0.013891632404229307,-0.006517323778549057
28,3.894804832812678,-0.006232320013373018,0.11152613817344942
29,3.8531152989898705,-0.059086184530398725,0.08538695659505605
30,3.8859297008885196,-0.07839251382422857,0.02665705004243402
31,3.704929292740399,0.04946706014156935,0.10186177731309057
32,3.929461040087425,-0.25670870627574954,-0.00018746510968561947
33,3.9698467704643865,-0.06630792468544126,0.2628707599880268
34,3.8292279002611425,0.16894534066584177,0.11204236620301705
35,3.7951793430050693,-0.03980160833344917,-0.08820095589913307
36,3.7984038370774957,0.046052422486809276,-0.20509230608185133
37,3.83972246947536,0.03699166241078306,0.0008390150989472309
38,3.762809047952286,-0.061224412982460036,0.04850188312508658
39,3.828264395678848,0.17219565736365236,-0.052234434591164204
40,3.9288084481696197,-0.020396610525490008,0.056528568536623094
41,3.766213143013393,0.18195046242618898,-0.016835604618859433
42,3.7351906534331207,0.10693545507186347,0.12304624045928794
43,3.7466829896772955,0.08210027056367561,-0.07825135259175706
44,3.6254440294267383,0.13128935922047322,-0.0008247997243867669
45,3.905040689518423,0.19204832743841468,0.178572993428122
46,3.743353369397688,-0.00417459595509317,0.07478259123285963
47,3.803032331923498,0.20342915733016206,0.08679467807221256
48,3.8087291078112973,-0.10060350759939687,0.11473034740251982
49,3.8614638210907883,0.07372149257209806,-0.13713478806801782
50,3.7293684749172398,0.10990086016080013,0.07557415064698142
51,3.8512657326537982,0.08213486461633855,0.08252778142772768
52,3.9285646827065044,-0.01385288882505989,0.10583521530297381
53,3.804965257577597,-0.01499451918945066,0.02678343477761875
54,3.9894896750141458,-0.07110910841863158,-0.11264153694126205
55,3.720140929859112,-0.04002554758554044,0.05746120103639225
56,3.9642990714660495,-0.012205701304832206,0.05034341937278783
57,3.804112386834138,-0.04492267818327727,-0.040766996427798095
58,3.908216786241823,-0.03431988622415942,0.008809847550640695
59,3.9496200106944994,-0.03635073551970873,0.09975629339342379
60,3.7628936507470874,0.02519764962903332,0.07598624161497652
61,3.820519793309018,-0.021576759265998613,0.011574605075742317
62,3.832158337725457,0.007090222474557835,0.12731097544503875
63,3.8180205891570878,-0.07246363244323352,0.08160726829582207
