,c5_ethereum,c5_ripple,c5_iota,c5_bitcoin,c5_cardano
44,-3.132459227314939,-4.0504754378038115,-6.568577885985974,-3.756650178986092,-8.230499136515476
45,0.5578330960724998,1.856186610538316,0.8722607031771759,1.3387309556856053,0.0
46,-0.7578867953634472,0.06237551240542416,-1.6529643281345443,-1.498223132932253,0.0
47,2.7393604086564665,2.0006945106807734,2.1809269822884403,1.561927544484206,8.230499136515476
48,1.5267859406067146,2.100795209050716,4.180208560661583,1.3368560414783133,0.0
49,1.4040531236350944,5.596778096311596,1.2586607330589459,0.9220253415314801,0.0
50,2.6716804857887837,-3.6964228642198123,-1.1873185314229318,0.6353845878857101,0.0
51,-0.14620875503169373,-1.093143651009541,-0.14560173582992775,-1.621029231533612,0.0
52,0.2245260812132983,1.2104346971453879,0.1630725195842615,0.3180560441542184,0.0
53,2.867407900708713,4.475252775941783,2.3804497448478514,4.062208061452111,8.163310639160954
54,-0.4582331028614135,-0.26191133700319824,0.3354537624423415,-0.44350113186192175,0.0
55,-0.5261855576673042,-2.4238467487966204,-0.2381460630753054,-0.15844094146996213,0.0
56,-1.2775422870208786,6.6926118780145885,-0.8121559407988457,-0.5705953365995811,0.0
57,0.4747062518226812,0.0963528775369582,-0.07558293340957789,0.6973500979947858,-8.163310639160954
58,2.8331138914645635,-3.381220492853629,3.594033745429954,0.6018658020984731,8.163310639160954
59,0.2807907919077479,0.2399908015045753,-0.2926111363759105,0.18998765137439477,0.0
60,-0.22878654834948975,-0.07832399976337001,0.5214255312477576,-0.2216557694991934,0.0
61,-0.5253671839182061,3.769251993665307,-1.9088719032927202,-1.1090164162051224,0.0
62,-1.7549574227296034,-5.822861753940174,-1.7410160225142022,0.8873115045334998,0.0
63,1.728941974754889,4.821221338807561,4.94214045227551,3.3519937782657507,0.0
64,1.2635685789082345,0.2841492118192832,0.6520040681250521,0.06313729206340213,0.0
65,1.4020950632348104,0.7739385719678467,-0.9166857682325258,0.725792486773571,0.0
66,0.8092042229700382,0.7716811663757994,-2.9291887887690677,1.4500065584306867,0.0
67,-2.2164958865887456,-1.0805204478736528,-4.007829125122782,-1.2292177105246083,0.0
68,-2.1849631266404685,-1.7618748241524713,-1.6093907907482503,-2.1468720754564856,0.0
69,1.2855445686609528,0.7017975951296762,0.749621942730414,1.0108669043765985,0.0
70,2.021257660578158,2.5038284443796215,1.659127656337148,-0.031574128161082626,0.0
71,1.2450136225279493,1.3290624113277545,2.160456077044728,1.3883194101927074,0.0
72,0.24881682544764772,3.9799205645142592,0.9435524139322524,0.1576416807856731,0.0
73,-0.6429034570110161,0.11710809007615808,-1.3735268690344924,0.09457308142009424,0.0
74,2.0465214994164853,-3.6748163053129588,-1.897871827095173,0.976731807251781,8.097210232619375
75,0.0051757557257587905,5.01645680191757,-0.3669008855516722,0.8499252892233926,0.0
76,1.0346130694406384,0.9449898137275454,-0.37140583359314405,0.15731433008659224,0.0
77,-0.30509956048990716,-3.4864004020750485,0.0029135237031141514,-0.25171480845347105,0.0
78,-0.4345397051429245,0.07100308371019537,-0.6994892556581362,-0.28325491557916394,0.0
79,-0.8075036155287307,0.2955168140031219,1.7536275006969504,0.28325491557916394,-8.097210232619375
80,-0.48170680526527576,-0.14527109592967236,-0.4308393719914534,-0.5036197777208145,0.0
81,0.8182458922783553,0.3730400995336254,1.931504919467784,1.824416221186766,0.0
82,-0.005176666692022991,0.24091654008566366,1.5288846695795542,-0.06285552659392124,8.097210232619375
83,1.3708801385437255,1.7309113693726204,1.2614200040316632,1.41329462446447,0.0
84,-0.0620369844018569,0.8939545073690738,1.5347552617000133,0.09414866080624051,0.0
85,0.16542340675459855,0.6366404027633621,-0.0028935478222820166,0.18827073387001292,0.0
86,3.544849624751805,4.40915000204933,2.143270368746869,3.507896355857156,0.0
87,1.1273813261177565,0.7119750405709055,3.65448289327486,0.43762308847544773,0.0
88,-2.8337388224281312,-0.22744956322196686,-4.7436093598148545,-3.1614393652725994,0.0
89,-0.846525939275125,-4.625651039884531,-0.2890921226630212,-0.5644756798155868,0.0
90,-0.8317383551811872,-2.815372797097382,-1.6190141442014578,-0.815916696239583,0.0
91,-0.6669234655282708,-0.4287634363461166,-0.06805888109488478,-0.06279040564550087,0.0
92,-0.6052689622320031,2.657019723291967,1.470199074477648,-0.06279434853058774,0.0
93,-0.15008060391573963,-0.365271563721592,-1.5092988244614958,-0.09419891678226122,0.0
94,0.7501778790665412,-4.547430427530287,2.2695968516442235,1.662875902824453,0.0
95,-2.879607546029547,-4.27927741405324,-2.9069935135642027,-2.98259329782195,0.0
96,-0.11411202701219736,0.2788844639590593,0.6026400451256109,-0.06288714903166692,0.0
97,1.187165277209715,1.5589915489167083,0.35764576799039105,0.9114768125891715,0.0
98,1.563454828160502,1.7766067188642864,4.0684349755474045,2.102654197768061,0.0
99,1.519694286064805,2.1531913297606593,2.016515943298316,2.504854462666117,0.0
100,-0.5683227399395037,0.34658899019177625,-0.4072965138906284,-0.3753284167669335,0.0
101,-0.7806785061065966,-0.28881581591122085,-1.3828790283379249,-0.6258605786970293,0.0
102,0.723828463582322,3.3829827035907556,-0.008649010192982587,-0.2191437748460885,0.0
103,-0.7186564020248625,-1.5524770719932803,-1.6461146547403587,-1.2845216923560656,0.0
104,-0.9676410237907476,-5.211722038846574,-2.0466309290722506,-0.47035952012629423,-8.097210232619375
105,-0.07765884473428741,-0.8284455522364738,-0.5499507353818558,-0.15683568357599142,0.0
106,-4.337748788972021,-1.6473306771863463,-4.022375778764399,-1.1927557206781785,0.0
107,3.7266221217223574,0.685473223261738,4.259760036960586,0.7848677900747134,0.0
108,-0.47154779958782456,0.06304657650878198,-0.5052329354305698,-0.8790933346899692,0.0
109,-2.2467896717816984,-3.5234244213467036,-0.020272549954427177,0.973236086552788,0.0
110,2.8167644528748497,3.601397583687401,4.881042638041947,0.7214668046144652,8.097210232619375
111,0.09323767844944086,0.7694514887274408,1.4601107324563145,0.9089342588740692,0.0
112,-0.05697754827178869,0.11934459938402142,0.27479227100246817,-0.06265860461280681,0.0
113,-0.33675179897545604,0.6362640909371748,-0.16400305600342335,0.21928794160703546,0.0
114,-4.346489541254414,-0.5467649875258189,-3.32036621525765,-4.835477897100645,-8.097210232619375
115,0.5723026492532881,0.22039882333280048,-3.1764670505799018,0.9123657646305219,0.0
116,-3.929462436622998,-7.078636683011382,-4.609834815973386,-1.731057163719015,0.0
117,-2.3630167676083147,-5.3709955504964455,-2.649806966757467,-1.7656151132778177,-8.163310639160954
118,-0.06804554866994295,0.9089049830671456,-1.7037184445848084,1.0408289722327027,8.163310639160954
119,6.39693293018081,3.7559719285258097,5.417879680033423,4.717434920819869,0.0
120,-1.5980056962389426,-2.1966604228019833,-0.4171733008544152,-2.135813362951012,-8.163310639160954
121,0.9580689396907474,2.0630594419720865,2.5381387646853,0.7543374760516599,8.163310639160954
122,-0.7236737952853218,2.2537955784546853,1.65184391993472,0.2199079537003854,0.0
123,-2.48738835275617,-1.4190821371800553,0.034746351636613326,-0.40843898332423123,0.0
124,2.1696394706686988,2.4067480533070125,1.9207522292308568,-0.47148313749494264,0.0
125,-2.0808840049703576,-1.8495473882670126,-1.681903738377855,-1.4787549692355242,0.0
126,-1.1492092616463196,-1.2783521347568012,-1.9515424025783545,-1.1656665308673837,-8.163310639160954
127,-0.5855596967649035,-1.4187801040193335,-1.258132861953527,-0.2206844379143149,0.0
128,-0.6539315906720731,-1.0942860625141293,-1.5738045496989912,-0.4099717807621346,0.0
129,-0.7748082998932659,-0.7955310002522538,-1.8064590536965852,0.06308352260384709,0.0
130,0.47123873826149065,0.4355269442253302,0.7296724298579988,-2.6845653706677695,0.0
131,1.480338708131967,5.1699297736988115,1.6714323582761494,4.417804597607756,0.0
132,2.5788144443286,9.511389609079515,8.27515062451107,1.5101940952299628,8.163310639160954
133,1.5055810921530792,4.4952850585944475,0.7766621355527263,0.8798944694390229,0.0
134,3.642555892306518,7.033232062859838,4.331885607928314,2.259037105279276,0.0
135,0.2178208587647532,4.802752540592508,0.3857109209026248,0.46999107882220414,0.0
136,0.08815209872500418,-0.8462525407351222,0.30530871893552103,0.250571617809328,0.0
137,0.647938670653275,-2.5169975614630857,-0.06162758452643402,0.43834930879347667,8.097210232619375
138,1.3670683695390835,0.08307900573873894,2.53934763317136,1.1888375821417867,0.0
139,-0.17595702553717274,-1.3480353247718426,-0.7708562391661076,-0.43782837827347976,0.0
140,4.462451912862889,2.7468228149072615,1.9938234967290782,2.557865266337103,0.0
141,1.5222024811955635,-0.362662663463027,0.9954229776288912,-1.0597844019157492,0.0
142,-2.3251011417569316,-1.280942375683935,0.35516715515854,-1.1545723904382612,0.0
143,-1.1876303565913986,1.9069815601649793,-0.1669553016429859,-1.280949952548326,0.0
144,-2.713288306137656,-5.4932206562090755,-0.4628099724038748,-0.781873094922048,0.0
145,-0.6884681855408417,3.841907568710269,-0.008493927549636737,-0.12515644572158635,0.0
146,0.678196024638055,1.1700294818496104,-0.3539777937135682,0.7507038200546958,0.0
147,1.739626188258626,1.1410460825977111,1.212914788239516,1.5309393270235887,0.0
148,0.973689951578308,-0.2632027895193687,-0.07355385347716492,0.0,0.0
149,-0.09220366772206035,-0.7038390401055494,-0.03677895565152767,-0.46840602289557864,0.0
150,0.6606051690614549,0.2698906146476361,0.4469141080027157,-0.09370753884104488,0.0
151,-0.1945515337311008,-4.206204397710451,-0.5091584993081142,-0.28117531465977663,0.0
152,1.0337610885671893,-0.5617307987608342,-0.09054421322548478,1.3738839355846721,0.0
153,-0.5730424617540848,-0.6470345294468416,0.008488868264009852,-0.18723669894097839,0.0
154,0.6855657976784642,3.931297169629488,0.23058668853082054,-0.3121390917112876,0.0
155,0.3630571496942139,0.799048995247972,-2.003493685904516,0.8425520462242275,0.0
156,0.04601191709389241,0.180551952688063,2.0869444750933326,-0.2495710510538629,0.0
157,0.27091613266838976,-0.2147140976186961,0.01131482510834303,-0.18721917179027514,0.0
158,-0.4038452254180811,-0.6330241924100051,-2.6696007986087693,-1.2802699683124956,0.0
159,-0.26079686373395816,-0.09441840710132965,1.5558912314678537,-0.21874658295746485,0.0
160,-0.8800520412651167,-0.12047780862189938,-1.5388738652451934,0.03125244160037255,0.0
161,0.7266103436941194,0.6575670906520372,-1.9191139359298859,0.5623769948579138,0.0
162,1.2932876095592292,0.5498107520768372,0.5284076020461157,0.24984384889467037,0.0
163,1.91895537093842,-2.0266862001413983,0.3194659125096564,1.3730264904315845,0.0
164,-0.3518729621946477,4.539276861438566,0.7592093518947536,-0.4054707414834411,0.0
165,-0.30097511061012483,-0.5062330045465728,-0.8017989106449477,-0.18719580736251373,0.0
166,-3.286005251386996,-5.474570167317779,-1.0568017676476416,-1.8113683903302444,0.0
167,-0.9679278650846754,2.392708274503889,-2.683950288836172,-0.43771886641843594,0.0
168,-0.2613474783311176,-0.4282456567167401,1.4652538870197418,-0.06254691020330938,0.0
169,-0.19990005064119032,-0.4121356913270233,-0.270390659223267,0.12508990853530122,0.0
170,0.3331445545027236,0.9282874253405566,0.9943929297083969,0.6564654262838303,0.0
171,-0.9125678650680129,-0.5927016458149978,0.23458376062876596,-1.0630648532642226,0.0
172,1.7935845742931633,1.6632331741712392,-0.9059395119260216,1.7503286334012955,0.0
173,0.08703509823772038,-0.15774191666372417,-1.137497017312512,-0.4060533235042385,0.0
174,-0.3942783605052682,-0.7744345875974545,-1.843526118676948,0.2811313995443925,0.0
175,-2.3740739832092004,-2.41827051896081,-1.789743521773687,-1.4377248921300634,0.0
176,-1.330508126670793,-4.478787244205364,0.1014996938010313,-1.0326861708545039,0.0
177,-1.4815655859165417,-1.3119466082854956,-4.642340966231245,-1.1591298426610592,-8.097210232619375
178,-0.6025135812196822,-1.2052269551256245,-1.007249840710415,-0.5016617650835542,0.0
179,-0.7317437986575897,-0.35987922250262727,-0.4889033420460578,-0.37641154773336893,0.0
180,-0.04124093988775712,0.04930617988236463,-0.04458837380468594,-0.031374025445984444,0.0
181,0.6854098168560085,1.0791961775848904,0.6528053606576236,0.8781008498499432,0.0
182,-1.4951076684619693,3.230618093673854,-1.0369230348653105,-0.6898714604121778,0.0
183,-1.3320118443016327,0.0360008312957234,-2.8213803700026574,0.1568307642446598,0.0
184,-0.5839597285421405,-1.0199797379518145,-2.7584590071145385,-0.4391881364317669,-8.163310639160954
185,-0.5067192108472227,-0.5390610473791071,1.2262789614599114,-0.3452117594588344,0.0
186,-0.936554943586998,-0.7361482728414899,-2.793128120199185,-0.5965556936043868,0.0
187,-1.9068647707263153,-0.712070777762051,-1.3153250291890117,-0.879783881293406,0.0
188,0.7673284386519299,-0.1345956878885204,-1.9711480944390587,-0.12574662072438514,0.0
189,-1.519674366459185,-1.570526991377335,-5.928088637316648,-1.5101940952299628,0.0
190,-0.7996635608215001,0.976119657083018,-0.3262253778145805,-0.2519208981702832,0.0
191,-1.9030688820303112,0.10018731751927135,-0.5297943585203484,-0.22048285835080605,0.0
192,-3.7752422612720693,-6.637294582980587,-1.9224942070141537,-2.870709711321979,0.0
193,0.07313722113030963,-0.5142990969256402,-3.9282618269231193,0.25270074049512914,0.0
194,-0.0940345525423254,-0.27958538827357415,1.1346521139591346,0.18948365760115848,0.0
195,-0.7159973442912815,-2.5164747861572323,-1.7680268587681667,-0.4105933130977064,0.0
196,0.2352381535756649,-0.8064784214620886,-0.5983920235741493,0.12635436097298225,0.0
197,-0.6117343381565661,-1.3322792247981852,0.3832479425220754,-0.41071006027050316,0.0
198,3.284332419099883,3.5212005132951845,1.4005532338309763,3.721814736172746,0.0
199,1.5210237545079508,1.054608795700176,0.13832886975001202,1.1641627996141324,0.0
200,-0.16136882441333,0.20847224664635178,-0.40326735405602676,0.03144505762611516,0.0
201,0.5048415451274195,5.013385551474698,-2.051231383940774,0.9114768125891715,0.0
202,-2.0469663356170713,-0.5038322641548802,0.060477194584620975,-1.100161991927962,0.0
203,-0.9232864434634394,-1.1106443372522676,1.267703798354944,-0.7865716893647914,0.0
204,-1.660930398180426,-6.137327266774946,-8.870704320217556,-1.4489104210515507,0.0
205,-1.2082570925094842,-0.41647205634808415,0.5378836636829192,-0.25219886013655923,0.0
206,-1.8859133145442684,-1.7839973237503841,1.6578915036406556,-1.9251106571900891,-8.230499136515476
207,1.9173150897950109,1.1647760452520401,0.523364220802705,2.397931356632398,0.0
208,-0.13608148161529243,3.944497161588174,-0.28462871710451054,0.8505142973845068,0.0
209,0.706375460064919,1.1390172455955963,1.3586686842675704,0.8183306512328272,0.0
210,-0.48656073159236257,-0.1834115040505253,-0.16732622359330662,-0.37760785873069835,0.0
211,-4.258338238610122,-2.309565369328027,-3.0448918547737094,-2.4894840090255457,0.0
212,-0.11562637976203405,-0.8235342343975276,-0.9362419933019623,-0.031552211023154086,0.0
213,1.6962641626087134,-2.391593224944529,3.4626890523140332,2.7098579728753975,0.0
214,0.4616417741881378,-0.6532466005421043,-0.6684497181219626,-0.4721212495041982,0.0
215,-0.8919998702504017,-1.367713851909059,-2.4240960666848537,-1.0394520189383911,-8.298802814695108
216,-1.1134922785849994,-1.851554559429644,0.635910227342265,-0.9774401307913649,0.0
217,-6.04072195802928,-3.7151000457311625,-1.294533193976008,-2.2106435656769463,0.0
218,-2.1276716382217273,-3.1274891316226103,-6.903670411744031,-1.6770298359861044,0.0
219,-4.492480274312584,1.2823634840286786,-1.7011382241349793,-2.568453840136499,-8.368249670516605
220,-3.0436069154866345,-5.441199418130964,-3.105473578590363,-2.638733667999986,0.0
221,1.7974344735612249,2.5653413565232768,4.948866662278874,2.162369271994976,0.0
222,1.709097230235784,2.627570489641357,4.328335196415537,1.4918506472731679,0.0
223,-2.1674827618071504,-1.583443858752048,-4.863018880857908,-1.6506892199668073,0.0
224,-1.5793071406224044,-0.9129204081618809,-2.2647144817038907,-1.2398075118235283,-8.438868645864659
225,0.4057358288364412,5.754424559414247,1.5753445385061582,0.5088249433993042,0.0
226,0.309529784039114,0.17892752228931386,0.052468767977927655,0.19074262519643526,0.0
227,0.5441131889647295,0.3962021485195919,0.18286961447478234,0.38137613683466043,0.0
228,0.7889714993507368,0.2573636947565774,0.8299874630000659,0.5082753691185644,0.0
229,0.48480199984715,0.18713200212334868,-0.5137918776629817,0.5080171565041383,0.0
230,-3.0886366549357263,-2.6900444487239383,-0.3851424962430201,-0.7303558427647658,0.0
231,3.136571335953704,2.796961300926455,1.8180080602898556,0.9525322199824586,0.0
232,-1.572390223360344,-1.3489920964121893,-1.7640492039046762,-1.5562722488066356,0.0
233,0.3733333376694645,-0.1304823499382337,-0.05395885638517939,-0.1589395556220552,0.0
234,0.6823064353529844,0.7007245845524039,-1.597601388066721,0.8262099678740924,0.0
235,-0.19718137286145065,-0.10365622255915241,1.4941721077449301,-0.06353038342786022,0.0
236,-2.080766472524374,-5.487357085211329,-6.115307353688081,-1.9077907217269967,0.0
237,-3.0542867972480963,-3.128485893906486,-3.470460406558857,-2.2941636368559557,0.0
238,-1.09882758124877,-0.1298634496088198,-1.1357631807155713,-0.7658923019280337,0.0
239,-0.8101532491118633,0.5968951513407319,0.5498704610448613,-0.15963475601711252,-8.510689667908622
240,-0.9880946152625256,-1.1367681593312682,-2.507923863061535,-1.2460264555629692,0.0
241,-0.284795419405782,-2.7748175390722736,-3.856013648966268,-1.599744382125209,0.0
242,3.9423027412749434,3.9318131902625737,0.8805110579440907,4.217797663854071,8.510689667908622
243,-0.005353132786694914,-0.1837480734801602,4.571354928087601,0.09565258986731351,0.0
244,1.6687886972013075,0.6118006934121922,0.340987883079265,0.2869028853419877,0.0
245,-1.112216312370947,-2.876864668382723,-1.0354470971072374,-1.978113780327476,-8.510689667908622
246,0.6792406671684148,4.726842008163544,-2.3431857531778064,-0.2555257456115214,8.510689667908622
247,-0.2566666502516455,0.6909694272978868,-0.2067918981438197,0.2235885979152954,0.0
248,-1.8628059879101784,-1.224233241500201,-2.0977037996253785,-2.942589681255413,-8.510689667908622
249,0.5677740197743333,-0.44095644502488085,-1.16797327244268,1.1204841663402476,0.0
250,-1.2270104549370444,-5.9720217644096465,-0.4959624940380536,-0.4800537752416858,0.0
251,-0.09114817214049253,0.28954562704768705,1.0831691840190842,-0.03201178033850738,0.0
252,-0.6436352741220617,4.402264660268315,0.9205339136735233,-0.03201280512439553,0.0
253,-0.5796261573668744,-5.8898281941401365,-0.5881904931484314,-0.8967748735376517,0.0
254,-1.3161395503439053,-1.4235578278908179,-1.7865007272558842,-1.4429322882551787,0.0
255,0.3009846520553765,0.29709534347568933,0.14199936658553725,0.06417455480914214,0.0
256,0.0,-0.49747232456684287,-0.4336957203875613,0.2566570434373716,0.0
257,-0.22572999563817575,0.8504765982265781,-0.13595040428003813,-0.16040293250989635,0.0
258,1.5200060933830173,6.015818924260657,0.3665655597722548,0.8658703339024214,0.0
259,1.4426727876889345,-2.969551631599302,1.2239660771014655,0.6729367533189361,0.0
260,1.895369762845803,2.196763193740253,3.523119333010868,2.399655601262566,8.510689667908622
261,5.409311421534767,4.46648860616574,4.163294905587634,4.304922224173424,8.438868645864659
262,2.22669305990712,1.2612152832889478,0.29055558366223977,1.6850275021952257,0.0
263,-0.669081047486543,-0.5136986414333933,1.9665957260965001,-0.5401712791990576,0.0
264,-4.706818122391269,-0.8769189462374243,-1.7275559989764702,0.9212930522189708,0.0
265,-0.8756521230779981,-3.426001372893438,-3.152954091231834,-1.3027661788855767,0.0
266,-0.5182773006372372,-0.7136127410248037,-1.4806639419363705,-1.4318216805750126,-8.438868645864659
267,-0.28864194167817914,-1.349326175027386,-0.9472555766579944,-0.828210157875219,0.0
268,5.283894320693435,4.525459172541559,4.845417003419129,5.783118021055998,8.438868645864659
269,7.359305022698209,5.8840867133715165,13.749129417459187,7.040615062431243,8.368249670516605
270,6.482459086376366,1.6159128283181872,3.0548350568389537,3.3607142518758337,0.0
271,1.5093393218157871,-0.5244258992840969,1.0087725374282854,1.0968521446266095,0.0
272,-0.5028600269388335,-0.25730306432842553,-1.5343920322931694,-0.43859649825753877,0.0
273,-3.1854096462757298,5.989323785952138,1.2845255162294507,-0.7209692646520125,0.0
274,-0.9833850797349442,-1.2731635175048837,-1.8029705503228115,-0.6587305559787637,0.0
275,0.8835130735114944,0.4273387090066194,-0.4903864238879123,0.8468596130660444,0.0
276,1.9955474420421524,0.5085776887232214,0.7138870707350975,0.6268413669822621,8.298802814695108
277,0.8547658960187619,0.3903988513712875,0.6046912907644924,-0.18801115588394168,0.0
278,-0.6501848536727266,-0.662937735549292,0.2262928477297237,-1.0660647546483233,0.0
279,-1.0968337245003568,-5.613507123055626,-0.3201002908979831,-0.4392983848010772,-8.298802814695108
280,-0.2678311209519961,5.387442916534269,-0.5034346862599932,-0.3452984511550312,0.0
281,-0.24163471252722957,-0.2327665478429708,-0.11919324069236836,-0.18839487621698936,0.0
282,0.5357199258369292,0.7513085921134461,0.9308193445487518,0.8788725886643078,0.0
283,-0.3413569760568862,0.4352347512282222,0.7603946382830031,0.09411912350878993,0.0
284,0.49361712068275665,0.3321128217771161,1.695783465044201,0.06274116135682561,8.298802814695108
285,0.45664138436768553,0.4780487733979726,-0.03118477648570206,0.6898930939387355,0.0
286,0.27283555006579263,0.2372796152268961,0.8342289655460036,0.5327734115398925,0.0
287,0.23604761976912414,-0.02322768607564285,1.2189191980859277,-0.03133175630318874,0.0
288,-0.9550247090755875,-0.8099881268370837,0.7940188285567729,-0.9717716788018151,0.0
289,0.33593684703282634,0.6291255445721617,2.02071672521987,0.7210822816487052,0.0
290,0.2466317721455198,-0.10289056104352312,-0.24830142738306904,-0.12536826945506618,0.0
291,1.5309041089521997,-0.41664903565839495,2.313611097925218,0.12536826945506618,0.0
292,-0.31961855631561775,0.7236298650424828,0.2890096720392421,-0.2507522580835939,0.0
293,3.1027895036277187,1.1772685747303626,0.9151376329169807,2.442156572429667,0.0
294,-0.5173346408209909,-0.46245151506286675,-1.2513404902690581,-0.7195032609834016,0.0
295,-1.009311374542449,-2.049624856296475,-1.9929941802416806,-2.004824779511182,0.0
296,-0.24594517639707192,0.08970710635816204,0.07831842947467749,-0.06271558484513662,0.0
297,-1.697099624772818,-0.23092904184841245,-0.6400265097802844,-0.407747202385508,0.0
298,2.366765863045657,2.9730769498526115,4.789507954614464,2.3188052880414034,0.0
299,0.4496802640005626,0.3826058485989279,1.3058652550055285,0.31294007452925143,0.0
300,2.036713762522595,-4.574342573318347,0.7492199648843894,1.5632330836979236,0.0
301,7.2410408056803135,4.600837991268577,3.594315709874138,5.607491328944889,8.230499136515476
302,0.06732977869160095,2.7384863504141777,2.4654437679962484,0.21743519740266493,0.0
303,0.30033917839682545,0.1700810861546529,1.0445541170921047,-0.31063618540065363,0.0
304,1.3762633007854674,-1.0043926499488975,1.6623242707967734,0.5901262730858434,0.0
305,0.07755244487907476,4.867176511619448,0.3085588724240438,-0.3726708117665112,0.0
306,-0.38265042765215185,-0.9988720324399765,-0.4759773454781566,-0.7457585331030714,0.0
307,-4.993023783723402,-11.766702317254442,-8.571318119157013,-3.019786551463767,0.0
308,-0.19233818310021888,-0.03665041831857252,-0.7888781812748675,-3.71718609409254,-8.230499136515476
309,0.6548380289495981,0.47135518817930233,1.6006112170678648,1.3447797995413566,8.230499136515476
310,2.501065034172825,3.047614439221377,1.94371783188069,4.303630418329703,0.0
311,1.9673936834778942,2.2966082489732003,6.531930679887978,2.0517291455089435,0.0
312,-0.010344577889554785,-0.42244526855887443,0.13093175419248837,-0.8077544865682285,0.0
313,-0.822736550812806,-1.7015268090558493,0.8709870985847488,-1.9911029195773153,0.0
314,-0.18637399101407937,-0.05477555716817051,-2.3048961578621743,-0.6541954408476158,0.0
315,-0.28480513048907596,-0.026558925958568125,1.7073556516259032,-0.18699161708718748,0.0
316,-1.8921285345659271,-2.421483738816903,-1.7248372777089571,-1.247505151808582,0.0
