,noaa_wind_speed_46073,noaa_wind_direction_46077,noaa_wind_direction_46076,noaa_wind_speed_46076,noaa_wind_direction_46078,noaa_wind_speed_46077,noaa_wind_direction_46073,noaa_wind_speed_46078
99,1.29,0.9055555555555556,0.08888888888888889,0.22999999999999998,0.9027777777777778,0.71,0.6416666666666667,1.7100000000000002
100,1.29,0.8611111111111112,0.08888888888888889,0.22999999999999998,0.9027777777777778,0.65,0.6416666666666667,1.7100000000000002
101,1.29,0.8611111111111112,0.08888888888888889,0.22999999999999998,0.9027777777777778,0.65,0.6416666666666667,1.7100000000000002
102,1.45,0.8611111111111112,0.07777777777777778,0.26,0.9194444444444444,0.65,0.65,1.6300000000000001
103,1.45,0.7833333333333333,0.07777777777777778,0.26,0.9194444444444444,0.65,0.65,1.6300000000000001
104,1.45,0.7833333333333333,0.07777777777777778,0.26,0.9194444444444444,0.65,0.65,1.6300000000000001
105,1.31,0.7833333333333333,0.43333333333333335,0.27,0.8972222222222223,0.65,0.6527777777777778,1.6600000000000001
106,1.31,0.8416666666666667,0.43333333333333335,0.27,0.8972222222222223,0.73,0.6527777777777778,1.6600000000000001
107,1.31,0.8416666666666667,0.43333333333333335,0.27,0.8972222222222223,0.73,0.6527777777777778,1.6600000000000001
108,1.31,0.8416666666666667,0.43333333333333335,0.27,0.8972222222222223,0.73,0.6527777777777778,1.6600000000000001
109,1.31,0.8388888888888889,0.575,0.16,0.9166666666666666,0.37,0.6444444444444445,1.49
110,1.31,0.8388888888888889,0.575,0.16,0.9166666666666666,0.37,0.6444444444444445,1.49
111,1.23,0.8388888888888889,0.5666666666666667,0.2,0.8777777777777778,0.37,0.6555555555555556,1.52
112,1.23,0.8777777777777778,0.5666666666666667,0.2,0.8777777777777778,0.44000000000000006,0.6555555555555556,1.52
113,1.23,0.8777777777777778,0.5666666666666667,0.2,0.8777777777777778,0.44000000000000006,0.6555555555555556,1.52
114,1.1099999999999999,0.8777777777777778,0.5777777777777777,0.09,0.8805555555555555,0.44000000000000006,0.6527777777777778,1.48
115,1.1099999999999999,0.8083333333333333,0.5777777777777777,0.09,0.8805555555555555,0.39,0.6527777777777778,1.48
116,1.1099999999999999,0.8083333333333333,0.5777777777777777,0.09,0.8805555555555555,0.39,0.6527777777777778,1.48
117,1.21,0.8083333333333333,0.49166666666666664,0.27999999999999997,0.8944444444444445,0.39,0.6416666666666667,1.42
118,1.21,0.8944444444444445,0.49166666666666664,0.27999999999999997,0.8944444444444445,0.53,0.6416666666666667,1.42
119,1.21,0.8944444444444445,0.49166666666666664,0.27999999999999997,0.8944444444444445,0.53,0.6416666666666667,1.42
120,1.26,0.8944444444444445,0.4888888888888889,0.22000000000000003,0.9027777777777778,0.53,0.6305555555555555,1.49
121,1.26,0.7944444444444444,0.4888888888888889,0.22000000000000003,0.9027777777777778,0.7,0.6305555555555555,1.49
122,1.21,0.7944444444444444,0.5444444444444444,0.01,0.9055555555555556,0.7,0.6361111111111111,1.61
123,1.21,0.7944444444444444,0.5444444444444444,0.01,0.9055555555555556,0.62,0.6361111111111111,1.61
124,1.21,0.7944444444444444,0.5444444444444444,0.01,0.9055555555555556,0.62,0.6361111111111111,1.61
125,1.24,0.7944444444444444,0.7527777777777778,0.11000000000000001,0.9055555555555556,0.62,0.6305555555555555,1.7
126,1.24,0.7944444444444444,0.7527777777777778,0.11000000000000001,0.9055555555555556,0.9099999999999999,0.6305555555555555,1.7
127,1.24,0.7944444444444444,0.7527777777777778,0.11000000000000001,0.9055555555555556,0.9099999999999999,0.6305555555555555,1.7
128,1.24,0.7944444444444444,0.8166666666666667,0.2,0.9,0.9099999999999999,0.6194444444444445,1.5699999999999998
129,1.24,0.8138888888888889,0.8166666666666667,0.2,0.9,1.21,0.6194444444444445,1.5699999999999998
130,1.24,0.8138888888888889,0.8166666666666667,0.2,0.9,1.21,0.6194444444444445,1.5699999999999998
131,1.24,0.8138888888888889,0.7861111111111111,0.29,0.8805555555555555,1.21,0.6166666666666667,1.65
132,1.24,0.8027777777777778,0.7861111111111111,0.29,0.8805555555555555,1.35,0.6166666666666667,1.65
133,1.33,0.8333333333333334,0.7527777777777778,0.24,0.8944444444444445,1.26,0.6111111111111112,1.5
134,1.33,0.8333333333333334,0.7527777777777778,0.24,0.8944444444444445,1.26,0.6111111111111112,1.5
135,1.3199999999999998,0.8194444444444444,0.7861111111111111,0.22000000000000003,0.8666666666666667,1.2,0.6083333333333333,1.42
136,1.3199999999999998,0.8194444444444444,0.7861111111111111,0.22000000000000003,0.8666666666666667,1.2,0.6083333333333333,1.42
137,1.3199999999999998,0.8194444444444444,0.7861111111111111,0.22000000000000003,0.8666666666666667,1.2,0.6083333333333333,1.42
138,1.3,0.8194444444444444,0.85,0.3,0.8777777777777778,1.2,0.6194444444444445,1.42
139,1.3,0.7972222222222223,0.85,0.3,0.8777777777777778,1.1300000000000001,0.6194444444444445,1.42
140,1.3199999999999998,0.7972222222222223,0.8416666666666667,0.27999999999999997,0.8861111111111111,1.1300000000000001,0.6166666666666667,1.44
141,1.3199999999999998,0.8222222222222222,0.8416666666666667,0.27999999999999997,0.8861111111111111,1.1099999999999999,0.6166666666666667,1.44
142,1.3199999999999998,0.8222222222222222,0.8416666666666667,0.27999999999999997,0.8861111111111111,1.1099999999999999,0.6166666666666667,1.44
143,1.27,0.8222222222222222,0.8972222222222223,0.27,0.8944444444444445,1.01,0.6138888888888889,1.47
144,1.27,0.8222222222222222,0.8972222222222223,0.27,0.8944444444444445,1.01,0.6138888888888889,1.47
145,1.27,0.8222222222222222,0.8972222222222223,0.27,0.8944444444444445,1.01,0.6138888888888889,1.47
146,1.21,0.8222222222222222,0.9222222222222223,0.22999999999999998,0.8861111111111111,1.01,0.6,1.4300000000000002
147,1.21,0.8138888888888889,0.9222222222222223,0.22999999999999998,0.8861111111111111,1.01,0.6,1.4300000000000002
148,1.21,0.8138888888888889,0.9222222222222223,0.22999999999999998,0.8861111111111111,1.01,0.6,1.4300000000000002
149,1.21,0.8138888888888889,0.9222222222222223,0.22999999999999998,0.8861111111111111,1.01,0.6,1.4300000000000002
150,1.27,0.8277777777777777,0.8638888888888889,0.22000000000000003,0.8888888888888888,0.9,0.5944444444444444,1.46
151,1.27,0.8277777777777777,0.8638888888888889,0.22000000000000003,0.8888888888888888,0.9,0.5944444444444444,1.46
152,1.1099999999999999,0.85,0.7722222222222223,0.13,0.8916666666666667,0.75,0.5694444444444444,1.51
153,1.17,0.8555555555555555,0.027777777777777776,0.12,0.9111111111111111,0.7,0.5583333333333333,1.56
154,1.17,0.8555555555555555,0.027777777777777776,0.12,0.9111111111111111,0.7,0.5583333333333333,1.56
155,1.1400000000000001,0.8638888888888889,0.16111111111111112,0.24,0.9333333333333333,0.32999999999999996,0.5472222222222223,1.47
156,1.1400000000000001,0.8638888888888889,0.16111111111111112,0.24,0.9333333333333333,0.32999999999999996,0.5472222222222223,1.47
157,1.02,0.7916666666666666,0.15555555555555556,0.24,0.9527777777777777,0.25,0.5222222222222223,1.3599999999999999
158,1.02,0.7916666666666666,0.15555555555555556,0.24,0.9527777777777777,0.25,0.5222222222222223,1.3599999999999999
159,1.1199999999999999,0.7916666666666666,0.06388888888888888,0.2,0.9111111111111111,0.25,0.5027777777777778,1.52
160,1.1199999999999999,0.6805555555555556,0.06388888888888888,0.2,0.9111111111111111,0.52,0.5027777777777778,1.52
161,1.19,0.6805555555555556,0.9944444444444445,0.5700000000000001,0.9194444444444444,0.52,0.4888888888888889,1.4
162,1.19,0.6916666666666667,0.9944444444444445,0.5700000000000001,0.9194444444444444,0.7,0.4888888888888889,1.4
163,1.19,0.6916666666666667,0.9944444444444445,0.5700000000000001,0.9194444444444444,0.7,0.4888888888888889,1.4
164,1.21,0.6916666666666667,0.9944444444444445,0.61,0.9305555555555556,0.7,0.46944444444444444,1.24
165,1.21,0.7083333333333334,0.9944444444444445,0.61,0.9305555555555556,0.55,0.46944444444444444,1.24
166,1.21,0.7083333333333334,0.9944444444444445,0.61,0.9305555555555556,0.55,0.46944444444444444,1.24
167,1.22,0.7083333333333334,0.9944444444444445,0.67,0.9194444444444444,0.55,0.46111111111111114,1.17
168,1.22,0.7305555555555555,0.9944444444444445,0.67,0.9194444444444444,0.8300000000000001,0.46111111111111114,1.17
169,1.22,0.7305555555555555,0.9944444444444445,0.67,0.9194444444444444,0.8300000000000001,0.46111111111111114,1.17
170,1.3199999999999998,0.7305555555555555,0.0,0.62,0.8916666666666667,0.8300000000000001,0.44722222222222224,1.23
171,1.3199999999999998,0.7083333333333334,0.0,0.62,0.8916666666666667,0.8,0.44722222222222224,1.23
172,1.3199999999999998,0.7083333333333334,0.0,0.62,0.8916666666666667,0.8,0.44722222222222224,1.23
173,1.3199999999999998,0.7083333333333334,0.0,0.62,0.8916666666666667,0.8,0.44722222222222224,1.23
174,1.33,0.75,0.9611111111111111,0.5900000000000001,0.9222222222222223,0.9099999999999999,0.4305555555555556,0.9099999999999999
175,1.33,0.75,0.9611111111111111,0.5900000000000001,0.9222222222222223,0.9099999999999999,0.4305555555555556,0.9099999999999999
176,1.3,0.75,0.9805555555555555,0.6900000000000001,0.8972222222222223,0.9099999999999999,0.4305555555555556,0.8400000000000001
177,1.3,0.8444444444444444,0.9805555555555555,0.6900000000000001,0.8972222222222223,0.62,0.4305555555555556,0.8400000000000001
178,1.3,0.8444444444444444,0.9805555555555555,0.6900000000000001,0.8972222222222223,0.62,0.4305555555555556,0.8400000000000001
179,1.3,0.8444444444444444,0.9805555555555555,0.6900000000000001,0.8972222222222223,0.62,0.4305555555555556,0.8400000000000001
180,1.34,0.9333333333333333,0.9916666666666667,0.71,0.8666666666666667,0.22000000000000003,0.41388888888888886,0.89
181,1.34,0.9333333333333333,0.9916666666666667,0.71,0.8666666666666667,0.22000000000000003,0.41388888888888886,0.89
182,1.42,0.9333333333333333,0.016666666666666666,0.62,0.8666666666666667,0.22000000000000003,0.38333333333333336,0.93
183,1.42,0.6333333333333333,0.016666666666666666,0.62,0.8666666666666667,0.04,0.38333333333333336,0.93
184,1.51,0.6333333333333333,0.027777777777777776,0.61,0.9083333333333333,0.04,0.375,0.96
185,1.51,0.44166666666666665,0.027777777777777776,0.61,0.9083333333333333,0.1,0.375,0.96
186,1.51,0.44166666666666665,0.027777777777777776,0.61,0.9083333333333333,0.1,0.375,0.96
187,1.51,0.44166666666666665,0.9611111111111111,0.6599999999999999,0.9361111111111111,0.1,0.38333333333333336,0.99
188,1.51,0.1,0.9611111111111111,0.6599999999999999,0.9361111111111111,0.21000000000000002,0.38333333333333336,0.99
189,1.51,0.1,0.9611111111111111,0.6599999999999999,0.9361111111111111,0.21000000000000002,0.38333333333333336,0.99
190,1.51,0.1,0.9611111111111111,0.6599999999999999,0.9361111111111111,0.21000000000000002,0.38333333333333336,0.99
191,1.5,0.011111111111111112,0.9361111111111111,0.63,0.9277777777777778,0.19,0.3861111111111111,1.02
192,1.5,0.011111111111111112,0.9361111111111111,0.63,0.9277777777777778,0.19,0.3861111111111111,1.02
193,1.55,0.011111111111111112,0.9611111111111111,0.62,0.9416666666666667,0.19,0.38055555555555554,1.0
194,1.55,0.9166666666666666,0.9611111111111111,0.62,0.9416666666666667,0.15,0.38055555555555554,1.0
195,1.58,0.6833333333333333,0.9611111111111111,0.75,0.9305555555555556,0.06,0.38055555555555554,1.08
196,1.58,0.6833333333333333,0.9611111111111111,0.75,0.9305555555555556,0.06,0.38055555555555554,1.08
197,1.4,0.5777777777777777,0.9416666666666667,0.79,0.925,0.33999999999999997,0.39444444444444443,1.0699999999999998
198,1.4,0.5777777777777777,0.9416666666666667,0.79,0.925,0.33999999999999997,0.39444444444444443,1.0699999999999998
199,1.33,0.5777777777777777,0.9694444444444444,0.79,0.9333333333333333,0.33999999999999997,0.3972222222222222,0.93
200,1.33,0.5305555555555556,0.9694444444444444,0.79,0.9333333333333333,0.37,0.3972222222222222,0.93
201,1.33,0.5305555555555556,0.9694444444444444,0.79,0.9333333333333333,0.37,0.3972222222222222,0.93
202,1.33,0.5305555555555556,0.9694444444444444,0.79,0.9333333333333333,0.37,0.3972222222222222,0.93
203,1.3699999999999999,0.4638888888888889,0.9611111111111111,0.8,0.9527777777777777,0.6799999999999999,0.40555555555555556,0.96
204,1.3699999999999999,0.4638888888888889,0.9611111111111111,0.8,0.9527777777777777,0.6799999999999999,0.40555555555555556,0.96
205,1.3699999999999999,0.4638888888888889,0.9611111111111111,0.8,0.9527777777777777,0.6799999999999999,0.40555555555555556,0.96
206,1.28,0.4888888888888889,0.9777777777777777,0.72,0.95,0.63,0.4222222222222222,0.74
207,1.28,0.4888888888888889,0.9777777777777777,0.72,0.95,0.63,0.4222222222222222,0.74
208,1.19,0.4888888888888889,0.9666666666666667,0.73,0.9861111111111112,0.63,0.4527777777777778,0.6599999999999999
209,1.19,0.4722222222222222,0.9666666666666667,0.73,0.9861111111111112,0.52,0.4527777777777778,0.6599999999999999
210,1.19,0.4722222222222222,0.9666666666666667,0.73,0.9861111111111112,0.52,0.4527777777777778,0.6599999999999999
211,1.19,0.4722222222222222,0.9666666666666667,0.73,0.9861111111111112,0.52,0.4527777777777778,0.6599999999999999
212,1.19,0.5,0.9638888888888889,0.64,0.9611111111111111,0.48,0.4722222222222222,0.45
213,1.19,0.5,0.9638888888888889,0.64,0.9611111111111111,0.48,0.4722222222222222,0.45
214,1.08,0.5305555555555556,0.008333333333333333,0.55,0.9583333333333334,0.39,0.4666666666666667,0.4
215,1.06,0.4722222222222222,0.13055555555555556,0.13999999999999999,0.9305555555555556,0.24,0.46111111111111114,0.37
216,0.9099999999999999,0.4722222222222222,0.32222222222222224,0.03,0.9222222222222223,0.24,0.4777777777777778,0.3
217,0.9099999999999999,0.5111111111111111,0.32222222222222224,0.03,0.9222222222222223,0.21000000000000002,0.4777777777777778,0.3
218,0.9099999999999999,0.5111111111111111,0.32222222222222224,0.03,0.9222222222222223,0.21000000000000002,0.4777777777777778,0.3
219,0.9099999999999999,0.5805555555555556,0.6416666666666667,0.03,0.9138888888888889,0.22999999999999998,0.5305555555555556,0.3
220,0.9099999999999999,0.5805555555555556,0.6416666666666667,0.03,0.9138888888888889,0.22999999999999998,0.5305555555555556,0.3
221,0.72,0.5805555555555556,0.9361111111111111,0.29,0.8027777777777778,0.22999999999999998,0.5638888888888889,0.38
222,0.72,0.5777777777777777,0.9361111111111111,0.29,0.8027777777777778,0.3,0.5638888888888889,0.38
223,0.72,0.5777777777777777,0.9361111111111111,0.29,0.8027777777777778,0.3,0.5638888888888889,0.38
224,0.73,0.6666666666666666,0.9361111111111111,0.53,0.8277777777777777,0.35,0.5583333333333333,0.44000000000000006
225,0.73,0.6666666666666666,0.9361111111111111,0.53,0.8277777777777777,0.35,0.5583333333333333,0.44000000000000006
226,0.73,0.6666666666666666,0.9361111111111111,0.53,0.8277777777777777,0.35,0.5583333333333333,0.44000000000000006
227,0.8099999999999999,0.7694444444444445,0.9,0.5599999999999999,0.8472222222222222,0.33999999999999997,0.7138888888888889,0.5
228,0.8099999999999999,0.7694444444444445,0.9,0.5599999999999999,0.8472222222222222,0.33999999999999997,0.7138888888888889,0.5
229,1.0699999999999998,0.75,0.9361111111111111,0.47000000000000003,0.8055555555555556,0.35,0.8333333333333334,0.31
230,1.0699999999999998,0.75,0.9361111111111111,0.47000000000000003,0.8055555555555556,0.35,0.8333333333333334,0.31
231,1.0699999999999998,0.75,0.9361111111111111,0.47000000000000003,0.8055555555555556,0.35,0.8333333333333334,0.31
232,1.22,0.75,0.95,0.39,0.8027777777777778,0.35,0.8277777777777777,0.29
233,1.22,0.7777777777777778,0.95,0.39,0.8027777777777778,0.42000000000000004,0.8277777777777777,0.29
234,1.1400000000000001,0.7222222222222222,0.9555555555555556,0.37,0.8,0.33999999999999997,0.8333333333333334,0.37
235,1.1400000000000001,0.7222222222222222,0.9555555555555556,0.37,0.8,0.33999999999999997,0.8333333333333334,0.37
236,1.1400000000000001,0.7222222222222222,0.9555555555555556,0.37,0.8,0.33999999999999997,0.8333333333333334,0.37
237,1.1400000000000001,0.7222222222222222,0.9555555555555556,0.37,0.8,0.33999999999999997,0.8333333333333334,0.37
238,1.04,0.6916666666666667,0.825,0.32,0.8194444444444444,0.51,0.8,0.33999999999999997
